Price,Year,Make,Model,Description,Url
"$26,995",1974,Chevrolet,Chevelle,"CLEAN VINTAGE CHEVY! BUILT 400 V8, AUTO, A/C, POWER STEERING/FRONT DISC BRAKES",streetsideclassics.com/vehicles/5119-dfw/1974-chevrolet-chevelle-malibu
"$39,995",1974,Chevrolet,Corvette,"A RARE REPLICA OF AN EXTREMELY RARE EXOTIC!, REBUILT 350 V8, REBUILT AUTO, COOL!",streetsideclassics.com/vehicles/5222-dfw/1974-chevrolet-corvette-365gtb-daytona-spyder-replica
"$34,995",1974,Chevrolet,K20,"BIG 4X4!!! 454 V8, AUTO, PWR STEER/BRAKES, 4 WHEEL DISC, GREAT PAINT! COOL LWB!",streetsideclassics.com/vehicles/4995-dfw/1974-chevrolet-k20-4x4
"$34,995",1974,Chevrolet,Nova,"Description coming soon, call for details!",streetsideclassics.com/vehicles/6852-atl/1974-chevrolet-nova
"$89,995",1974,Dodge,Challenger,"STROKED 496 V8 PUSHING 500HP, 4-SPEED, PWR BRKES/STEER, FRONT DISCS, CLEAN MOPAR",streetsideclassics.com/vehicles/2547-phx/1974-dodge-challenger
"$27,995",1974,Dodge,Dart,"DART DRESSED AS A DUSTER, 360CI POWER, ADDED HOOD TACH, WELD WHEELS, COOL!",streetsideclassics.com/vehicles/3197-nsh/1974-dodge-dart-duster-360-tribute
"$27,995",1974,Lincoln,Continental,"460CI V8, 3SPD AUTO, A/C, POWER STEERING/BRAKE, RUNS/DRIVES WELL, NICE AND CLEAN",streetsideclassics.com/vehicles/7281-cha/1974-lincoln-continental-mark-iv
"$19,995",1975,Chevrolet,Corvette,"350 V8 W/ GOODIES, 4-SPEED, 4-WHEEL POWER DISCS, POWER STEER, A/C, DRIVES GREAT!",streetsideclassics.com/vehicles/2589-phx/1975-chevrolet-corvette
"$46,995",1976,Chevrolet,Camaro,"SPLIT BUMPER CONVERSION, STRONG 383 STROKER V8, 3-SPEED AUTO TRANS, PS, PB, NICE",streetsideclassics.com/vehicles/6737-atl/1976-chevrolet-camaro-split-bumper-conversion
"$21,995",1976,Chevrolet,Corvette,"CLEAN SURVIVOR W/ NUMBERS MATCHING 350 V8, AUTO, T-TOPS, GREAT COLOR COMBO!",streetsideclassics.com/vehicles/5646-dfw/1976-chevrolet-corvette
"$49,995",1976,Chevrolet,Corvette,"BUILT 434 V8, SUPERCHARGED, DUAL QUADS, VAN STEEL SUSPENSION, WILWOOD BRAKES!",streetsideclassics.com/vehicles/3487-tpa/1976-chevrolet-corvette-pro-street
"$44,995",1976,Chevrolet,K10,"Description coming soon, call for details!",streetsideclassics.com/vehicles/3635-tpa/1976-chevrolet-k10
"$19,995",1976,Dodge,W100,"318 V8, 3-SPEED AUTO, PWR BRAKES/STEER, FRONT DISCS, GREAT COLOR COMBO & STANCE!",streetsideclassics.com/vehicles/2720-phx/1976-dodge-w100-4x4
"$34,995",1976,Ford,F-100,"LATER 1978 F-SERIES GRILLE, SLICK PAINT, 4-SPEED MANUAL, POWER STEERING & BRAKES",streetsideclassics.com/vehicles/3006-nsh/1976-ford-f-100-4x4
"$24,995",1976,Ford,F-150,"LATER 1978 4X4 CHASSIS, 351 V8 POWER, 4 SPEED MANUAL, POWER STEERING AND BRAKES",streetsideclassics.com/vehicles/3074-nsh/1976-ford-f-150-4x4
"$24,995",1976,Ford,Maverick,"VERY COOL GRABBER TRIBUTE! STRONG 347 STROKER V8, AUTO, A/C, SHARP INSIDE/OUT!",streetsideclassics.com/vehicles/5495-dfw/1976-ford-maverick-grabber-tribute
"$58,995",1976,GMC,C1500,"SLICK BAGGED 1500, 350 V8 W/ EFI, AUTO W/ OD, PWR BRKS/STEER, 4-WHEEL DISCS, A/C",streetsideclassics.com/vehicles/2143-phx/1976-gmc-c1500-sierra-classic
"$34,995",1976,GMC,Sierra 1500,"CRATE 350 V8, TH350 AUTO, POWER FRONT DISC, POWER STEERING, COLD A/C, CLEAN!",streetsideclassics.com/vehicles/3662-tpa/1976-gmc-sierra-1500
"$24,995",1976,GMC,Vandura,"355 V8 W/ SNIPER EFI, 3-SPEED AUTO, PS, 4-WHEEL PWR DISCS, A/C, RARE LIFTED VAN!",streetsideclassics.com/vehicles/2620-phx/1976-gmc-vandura-3500-pathfinder-4x4
"$22,995",1976,Lincoln,Continental,"460 V8, 3SPD AUTO, A/C, POWER STEERING/BRAKES, PILLOW-SOFT RIDE, RUNS/DRIVES GR8",streetsideclassics.com/vehicles/7483-cha/1976-lincoln-continental-mark-iv
"$34,995",1977,Chevrolet,C10,"STRONG FUEL INJECTED 383 STROKER V8, 4-SPEED AUTO, PWR STEER/FRONT DISC, C10!!!",streetsideclassics.com/vehicles/6776-atl/1977-chevrolet-c10
"$27,995",1977,Chevrolet,C10,"350CI V8, 3SPD AUTO, POWER STEERING/BRAKES, CLEAN IN/OUT, RUNS/DRIVES WELL, NICE",streetsideclassics.com/vehicles/7366-cha/1977-chevrolet-c10-cheyenne
"$19,995",1977,Chevrolet,Camaro,"ONE-OWNER, 355 V8, SOUNDS NICE, 5SPD TRANS, LOTS SUSPENSION UPGRADES, GR8 DRIVER",streetsideclassics.com/vehicles/7494-cha/1977-chevrolet-camaro-z-28-restomod
"$37,995",1977,Chevrolet,C/K 10,"SHARP 4X4 SHORT BED! 350 V8, AUTO TRANS, PS, PB, FRONT DISC, GREAT COLORS, WOW!",streetsideclassics.com/vehicles/5464-dfw/1977-chevrolet-c-k-10-cheyenne-4x4
"$29,995",1977,Chevrolet,Corvette,"#'S MATCHING 350CI MOTOR & TRANS, GREAT COLOR COMBO, NICELY FINISHED PAINT!",streetsideclassics.com/vehicles/3145-nsh/1977-chevrolet-corvette
"$19,995",1977,Chevrolet,Corvette,"350 V8, 3 SPEED AUTO, UPGRADED TWO TONE COLOR COMBO, POWER 4 WHEEL DISC",streetsideclassics.com/vehicles/3574-tpa/1977-chevrolet-corvette
"$31,995",1977,Chevrolet,Corvette,"VERY SLICK CONVERTIBLE/T-TOP CONVERSION! 350 V8, 700R4 AUTO, LOW 27K MILES! WOW!",streetsideclassics.com/vehicles/5519-dfw/1977-chevrolet-corvette
"$19,995",1977,Chevrolet,Monte Carlo,"Description coming soon, call for details!",streetsideclassics.com/vehicles/7545-cha/1977-chevrolet-monte-carlo
"$25,995",1977,Dodge,Aspen,"Description coming soon, call for details!",streetsideclassics.com/vehicles/3682-tpa/1977-dodge-aspen-r-t
"$73,995",1977,Ford,Bronco,"351 V8, C6 AUTO, ORIGINAL SILVER METALLIC, P/B, P/S, A/C, CUSTOM BUILD, SWEET!",streetsideclassics.com/vehicles/3658-tpa/1977-ford-bronco
"$33,995",1977,Ford,F-100,"SMALL BLOCK STROKER MOTOR, GREAT POWER, AWESOME COLOR COMBO, POWER STEER & BRAKE",streetsideclassics.com/vehicles/3286-nsh/1977-ford-f-100-ranger-xlt
"$46,995",1977,Ford,F-150,"NICLEY RETORED F-150 CUSTOM 4X4, STRONG 351 V8, 3-SPEED AUTO, PS, PB, LIFTED!!",streetsideclassics.com/vehicles/6714-atl/1977-ford-f-150-custom-4x4
"$24,995",1977,Ford,F-150,"SHARP VINTAGE FORD LONG BED! STRONG 400 V8, AUTO, PWR STEER/BRAKES, FRONT DISC",streetsideclassics.com/vehicles/5415-dfw/1977-ford-f-150-ranger
"$23,995",1977,Ford,F-350,"400 V8, 4-SPEED, PWR BRAKES/STEER, FRONT DISCS, A/C, DUAL FUEL TANKS, CLEAN F350",streetsideclassics.com/vehicles/2320-phx/1977-ford-f-350-super-camper-special
"$84,995",1977,GMC,Vandura,"FRESHLY REBUILT 400 V8, 3-SPEED AUTO, FULLY UPGRADED INTERIOR, SLEEK COLOR COMBO",streetsideclassics.com/vehicles/2479-phx/1977-gmc-vandura-3500-pathfinder-4x4
"$16,995",1977,Lincoln,Continental,"CLEAN SURVIVOR W/ REPAINT, STOCK, 460 V8, AUTO, A/C, RUNS & DRIVES GREAT!",streetsideclassics.com/vehicles/5562-dfw/1977-lincoln-continental
"$28,995",1978,Chevrolet,C10,"COOL CUSTOM BUILD! 5.3L VORTEC V8, AUTO, PS/B W/ FRT DISC, CUSTOM PAINT/INTERIOR",streetsideclassics.com/vehicles/5637-dfw/1978-chevrolet-c10-silverado-restomod
"$26,995",1978,Chevrolet,Corvette,"SPECIAL EDITION, #'S MATCHING 350 V8 L82 & 4SPD TRANS, A/C, POWER STEERING/BRAKE",streetsideclassics.com/vehicles/7454-cha/1978-chevrolet-corvette-25th-anniversary
"$36,995",1978,Chevrolet,Corvette,"Description coming soon, call for details!",streetsideclassics.com/vehicles/3416-nsh/1978-chevrolet-corvette
"$25,995",1978,Chevrolet,Corvette,"NUMBERS MATCHING 350 V8, 3-SPEED AUTO TRANS, PWR STEER/4-WHEEL DISC, NICE VETTE!",streetsideclassics.com/vehicles/6820-atl/1978-chevrolet-corvette
"$17,995",1978,Chevrolet,Corvette,"NUMBERS MATCHING L82 V8 & TH350 AUTO, POWER 4 WHEEL DISC, POWER STEERING, SWEET!",streetsideclassics.com/vehicles/3424-tpa/1978-chevrolet-corvette-l-82
"$42,995",1978,Chevrolet,Corvette,"#'S MATCHING L48 PACE CAR, ORIGINAL WINDOW STICKER, DECALS, LOW MILEAGE!",streetsideclassics.com/vehicles/3331-nsh/1978-chevrolet-corvette-pace-car
"$36,995",1978,Chevrolet,Corvette,"NUMBER'S MATCHING L48 350 V8, 3-SPEED AUTO, PWR STEER/4-WHEEL DISC, PACE CAR!!!",streetsideclassics.com/vehicles/6576-atl/1978-chevrolet-corvette-pace-car
"$44,995",1978,Chevrolet,Corvette,"NUMBERS MATCH L-82 MOTOR, AUTO, LOW ORIGINAL MILES, GREAT CONDITION, NICE VETTE",streetsideclassics.com/vehicles/3242-nsh/1978-chevrolet-corvette-pace-car-l-82
"$26,995",1978,Chevrolet,K10,"SHARP SHORT BED CHEVY! 305 V8, AUTO, PWR STEER/BRAKES, FRONT DISC, GREAT DRIVER",streetsideclassics.com/vehicles/5567-dfw/1978-chevrolet-k10
"$63,995",1978,Chevrolet,K20,"BUILT BIG BLOCK 454 V8, TH400 AUTO, COLD A/C, 14 BOLT REAR, AMAZING RESTORATION!",streetsideclassics.com/vehicles/3448-tpa/1978-chevrolet-k20-4x4
"$48,995",1978,Chevrolet,Malibu,"PROFESSIONALLY BUILT MALIBU, 434 V8 SMALL BLOCK, AUTO TRANS, PS, PB, FAST/LOUD!",streetsideclassics.com/vehicles/6769-atl/1978-chevrolet-malibu
"$41,995",1978,Ford,Bronco,"DESIRABLE/ APPRECIATING BODY STYLE, 351 V8, 4SPD TRANS, POWER STEERING & BRAKES",streetsideclassics.com/vehicles/7480-cha/1978-ford-bronco-4x4
"$45,995",1978,Ford,F-100,"GREAT LOOKING F100 RANGER, 351CI MOTOR, AUTOMATIC, GREAT STANCE, COOL PICKUP!",streetsideclassics.com/vehicles/3108-nsh/1978-ford-f-100-ranger
"$29,995",1978,Ford,F-150,"400 V8, 3SPD AUTO, PWR STEER/BRAKES, RUNS/DRIVES WELL, ATTN GRABBING, GR8 LOOKIN",streetsideclassics.com/vehicles/3586-tpa/1978-ford-f-150-4x4
"$23,995",1978,Ford,F-250,"400CI V8 MOTOR, 4-SPEED MANUAL, POWER STEERING & BRAKES, 20"" FUEL WHEELS, 4X4",streetsideclassics.com/vehicles/3243-nsh/1978-ford-f-250-custom-4x4
"$37,995",1978,Ford,F-350,"AWESOME RIG, 1977 CAMPER W/ UPDATED A/C, 460CI MOTOR, BLAST FROM THE PAST, WOW!",streetsideclassics.com/vehicles/3367-nsh/1978-ford-f-350-camper-special
"$14,995",1978,Ford,F-350,"FRESHLY RESTORED F-350 DUALLY FLATBED, 351 V8, 4-SPEED MANUAL, PWR STEER/BRAKES!",streetsideclassics.com/vehicles/6591-atl/1978-ford-f-350-flatbed-dually
"$12,995",1978,Lincoln,Continental,"BELIEVD 32K ORIG MILES, 460 V8, 3 SPD AUTO, PWR BRAKES/STEER, 4-WHEEL DISCS, A/C",streetsideclassics.com/vehicles/1648-phx/1978-lincoln-continental-mark-v
"$19,995",1978,Lincoln,Continental,"400 V8, C6 AUTOMATIC, POWER FRONT DISC, POWER STEERING, COLD A/C, ORIGINAL COLOR",streetsideclassics.com/vehicles/3439-tpa/1978-lincoln-continental-town-car
"$26,995",1978,Lincoln,Mark V,VERY CLEAN SURVIVOR W/ JUST 42K BELIEVED ORIG MILES! RUNS/DRIVES GREAT! COLD A/C,streetsideclassics.com/vehicles/5640-dfw/1978-lincoln-mark-v-diamond-jubilee
"$34,995",1979,Chevrolet,Blazer,"3 OWNER SURVIVOR W/ REPAINT, NUMBERS MATCH 400 V8, AUTO, A/C, RUNS/DRIVES GREAT!",streetsideclassics.com/vehicles/5498-dfw/1979-chevrolet-blazer-k5-4x4-cheyenne
"$41,995",1979,Chevrolet,C10,"#'S MATCH 350 V8 & 3-SPEED AUTO, ORIG APPEARANCE, POWR BRAKES/STEER, TITLE DOCS!",streetsideclassics.com/vehicles/2644-phx/1979-chevrolet-c10-silverado-big-10
"$29,995",1979,Chevrolet,C10,"Description coming soon, call for details!",streetsideclassics.com/vehicles/6831-atl/1979-chevrolet-c10-stepside
"$26,995",1979,Chevrolet,Camaro,"350 V8 W/ GOODIES, 3-SPEED AUTO, PWR BRAKES/STEER, FRONT DISCS, A/C, DRIVES GR8!",streetsideclassics.com/vehicles/2537-phx/1979-chevrolet-camaro
"$17,995",1979,Chevrolet,Camaro,"STRONG CRATE 350 V8, 4-SPEED MANUAL, PWR STEER/FRNT DISC, DUAL EXHAUST, COOL!!",streetsideclassics.com/vehicles/6817-atl/1979-chevrolet-camaro
"$32,995",1979,Chevrolet,Camaro,"Description coming soon, call for details!",streetsideclassics.com/vehicles/7546-cha/1979-chevrolet-camaro-z-28
"$16,995",1979,Chevrolet,Corvette,"GREAT RUNNING 350 V8, 3-SPEED AUTO, 4-WHEEL PWR DISCS, PWR STEER, AC, GR8 CRUISR",streetsideclassics.com/vehicles/2276-phx/1979-chevrolet-corvette
"$62,995",1979,Chevrolet,K10,"WHOA! SHARP BUILD! 350 V8, AUTO, A/C, PS, PB W/ FRT DISC, GREAT PAINT/INTERIOR!",streetsideclassics.com/vehicles/5610-dfw/1979-chevrolet-k10-silverado-4x4
"$22,995",1979,Dodge,Aspen,"CLEAN GROCERY-GETTER WAGON! 318 V8, 3-SPEED AUTO, PWR BRKS/STR, FRONT DISCS, A/C",streetsideclassics.com/vehicles/2491-phx/1979-dodge-aspen-wagon
"$47,995",1979,Ford,Bronco,"351 V8, 3SPD AUTO, POWER STEERING/BRAKES, RUNS/DRIVES WELL, CLEAN & GR8 LOOKING!",streetsideclassics.com/vehicles/7464-cha/1979-ford-bronco-ranger-xlt-4x4
"$29,995",1979,Ford,F-100,"351CI V8, 3SPD AUTO, POWER STEERING/BRAKES, RUNS/DRIVES WELL, GR8 LOOKING TRUCK!",streetsideclassics.com/vehicles/7399-cha/1979-ford-f-100-ranger
"$23,995",1979,Ford,Thunderbird,,streetsideclassics.com/vehicles/5708-dfw/1979-ford-thunderbird-town-landau
"$17,995",1979,GMC,C15,"LOWERED/ CHOPPED, 350CI V8, TH400 3SPD AUTO, PWR STEER/BRAKES, RUNS WELL, UNIQUE",streetsideclassics.com/vehicles/7044-cha/1979-gmc-c15
"$15,995",1979,Lincoln,Continental,"VINTAGE AMERICAN LUXURY! 400 V8, CORRECT FACTORY COLORS, RUNS/DRIVES GREAT!",streetsideclassics.com/vehicles/5523-dfw/1979-lincoln-continental
"$19,995",1979,Lincoln,Continental,"VERY SHARP SURVIVOR! CLEAN INSIDE & OUT! 400 V8, AUTO, COLD A/C, LOADED!",streetsideclassics.com/vehicles/5603-dfw/1979-lincoln-continental
"$19,995",1979,Lincoln,Continental,"Description coming soon, call for details!",streetsideclassics.com/vehicles/7583-cha/1979-lincoln-continental-town-coupe
